"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"99 239 грн","ЖК PecherSKY","Звіринець","Печерський","3 кімнати","130 / 90 / 30 м²","поверх 13 з 28","спец. проект","монолітно-каркасний","2013"
"24 000 грн","Святошино","Святошинський","Київ","4 кімнати","120 / 75 / 16 м²","поверх 11 з 21","спец. проект","цегляний будинок","2005"
"76 338 грн","Печерськ","Печерський","Київ","3 кімнати","196 / 120 / 20 м²","поверх 3 з 8","спец. проект","монолітно-каркасний","2005"
"76 338 грн","Печерськ","Печерський","Київ","3 кімнати","200 / 120 / 20 м²","поверх 5 з 8","спец. проект","монолітно-каркасний","2005"
"36 261 грн","ЖК вул. Дмитрівська, 69","Солдатська слобідка","Шевченківський","3 кімнати","130 / 1 / 1 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","2005"
"21 000 грн","ЖК Амурський","Голосіїво","Голосіївський","3 кімнати","82 / 45 / 14 м²","поверх 19 з 25","спец. проект","панельні","2018"
"229 013 грн","Старий Київ","Шевченківський","Київ","5 кімнат","370 / 250 / 20 м²","поверх 7 з 7","дореволюційний","цегляний будинок","1912"
"45 803 грн","Нова забудова","Печерський","Київ","3 кімнати","117 / 60 / 20 м²","поверх 10 з 11","спец. проект","монолітно-каркасний","2006"
"53 399 грн","Нова забудова","Шевченківський","Київ","3 кімнати","100 / 75 / 20 м²","поверх 9 з 23","спец. проект","монолітно-каркасний","2005"
"57 254 грн","Липки","Печерський","Київ","3 кімнати","100 / 60 / 33 м²","поверх 4 з 7","дореволюційний","цегляний будинок","1915"
"76 338 грн","Нова забудова","Голосіївський","Київ","5 кімнат","240 / 130 / 30 м²","поверх 7 з 7","дореволюційний","цегляний будинок","1910"
"41 986 грн","Поділ","Подільський","Київ","4 кімнати","148 / 94 / 15 м²","поверх 6 з 10","спец. проект","монолітно-каркасний","2006"
"83 972 грн","Історичний центр","Шевченківський","Київ","5 кімнат","215 / 120 / 20 м²","поверх 4 з 5","дореволюційний","цегляний будинок","1917"
"49 620 грн","ЖК Сонячна брама","Голосіїво","Голосіївський","3 кімнати","120 / 60 / 25 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","2013"
"36 261 грн","Поділ","Подільський","Київ","3 кімнати","88 / 54 / 15 м²","поверх 3 з 5","сталінка","цегляний будинок","1928"
"45 803 грн","Старий Київ","Шевченківський","Київ","3 кімнати","173 / 110 / 18 м²","поверх 3 з 10","спец. проект","цегляний будинок","2003"
"114 507 грн","Історичний центр","Шевченківський","Київ","4 кімнати","240 / 136 / 35 м²","поверх 3 з 6","дореволюційний","цегляний будинок","1890"
"57 254 грн","ЖК Хвиля","Печерськ","Печерський","4 кімнати","200 / 120 / 15 м²","поверх 11 з 16","спец. проект","монолітно-каркасний","2005"
"38 169 грн","Шевченківський","Київ","","3 кімнати","144 / 80 / 12 м²","поверх 2 з 6","цегляний будинок","",""
"87 789 грн","Старий Київ","Шевченківський","Київ","4 кімнати","160 / 120 / 40 м²","поверх 3 з 7","дореволюційний","цегляний будинок","1909"
"17 000 грн","Оболонь","Оболонський","Київ","3 кімнати","70 / 40 / 10 м²","поверх 9 з 16","БПС","утеплена панель","1979"
"133 591 грн","Оболонь","Оболонський","Київ","5 кімнат","330 / 270 / 50 м²","поверх 9 з 10","спец. проект","монолітно-каркасний","2001"
"17 000 грн","Старий Київ","Шевченківський","Київ","3 кімнати","80 / 60 / 9 м²","поверх 7 з 8","спец. проект","цегляний будинок","1990"
"190 844 грн","ЖК Zverinetskiy","Звіринець","Печерський","4 кімнати","220 / 180 / 40 м²","поверх 7 з 8","спец. проект","монолітно-каркасний","2013"
"125 957 грн","ЖК Французький квартал","Нижній Печерськ","Печерський","4 кімнати","172 / 84 / 20 м²","поверх 24 з 25","спец. проект","монолітно-каркасний","2016"
"38 169 грн","ЖК вул. Дмитрівська, 80, 82","Солдатська слобідка","Шевченківський","3 кімнати","140 / 90 / 23 м²","поверх 9 з 20","спец. проект","монолітно-каркасний","2010"
"22 900 грн","ЖК Гранд","Оболонь","Оболонський","3 кімнати","102 / 70 / 16 м²","поверх 18 з 25","спец. проект","цегляний будинок","2015"
"30 536 грн","Солдатська слобідка","Шевченківський","Київ","3 кімнати","75 / 50 / 10 м²","поверх 4 з 5","сталінка","цегляний будинок","1963"
"76 338 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","160 / 120 / 30 м²","поверх 9 з 20","спец. проект","монолітно-каркасний","2010"
"152 675 грн","Історичний центр","Шевченківський","Київ","4 кімнати","160 / 110 / 35 м²","поверх 4 з 5","дореволюційний","цегляний будинок","1909"
"76 338 грн","ЖК Французький квартал 2","Нова забудова","Печерський","3 кімнати","82 / 60 / 10 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","2021"
"38 169 грн","Липки","Печерський","Київ","3 кімнати","152 / 50 / 35 м²","поверх 7 з 11","сталінка","цегляний будинок","1953"
"95 422 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","3 кімнати","113 / 60 / 40 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","2019"
"763 375 грн","ЖК вул. Ковпака, 17","Нова забудова","Печерський","6 кімнат","555 / 370 / 32 м²","поверх 18 з 20","спец. проект","монолітно-каркасний","2001"
"18 500 грн","Нова забудова","Голосіївський","Київ","3 кімнати","75 / 35 / 20 м²","поверх 10 з 16","спец. проект","цегляний будинок","1993"
"21 000 грн","Ґалаґани","Святошинський","Київ","3 кімнати","86 / 50 / 14 м²","поверх 3 з 5","сталінка","цегляний будинок","1949"
"33 000 грн","ЖК Парус","Лук'янівка","Шевченківський","3 кімнати","124 / 1 / 1 м²","поверх 14 з 25","спец. проект","монолітно-каркасний","2008"
"76 338 грн","Старий Київ","Шевченківський","Київ","3 кімнати","99 / 67 / 18 м²","поверх 2 з 4","дореволюційний","цегляний будинок","1885"
"38 169 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","4 кімнати","160 / 60 / 15 м²","поверх 12 з 17","спец. проект","монолітно-каркасний","2006"
"64 887 грн","Оболонь","Оболонський","Київ","5 кімнат","270 / 170 / 20 м²","поверх 9 з 11","спец. проект","монолітно-каркасний","2001"
"95 422 грн","Нова забудова","Голосіївський","Київ","3 кімнати","117 / 85 / 25 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1910"
"38 000 грн","Воздвиженка","Поділ","Подільський","3 кімнати","100 / 70 / 30 м²","поверх 4 з 4","спец. проект","цегляний будинок","2005"
"40 459 грн","ЖК Зарічний","Позняки","Дарницький","3 кімнати","95 / 56 / 15 м²","поверх 7 з 24","спец. проект","монолітно-каркасний","2019"
"20 000 грн","Осокорки","Дарницький","Київ","3 кімнати","123 / 90 / 20 м²","поверх 10 з 25","спец. проект","монолітно-каркасний","2004"
"114 507 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","120 / 80 / 10 м²","поверх 7 з 21","спец. проект","монолітно-каркасний","2010"
"76 338 грн","Липки","Печерський","Київ","4 кімнати","165 / 130 / 15 м²","поверх 2 з 5","сталінка","цегляний будинок","1935"
"19 500 грн","Позняки","Дарницький","Київ","3 кімнати","105 / 75 / 18 м²","поверх 11 з 23","спец. проект","монолітно-каркасний","2004"
"76 338 грн","Історичний центр","Шевченківський","Київ","4 кімнати","180 / 90 / 20 м²","поверх 10 з 11","совмін","цегляний будинок","1975"
"76 338 грн","Історичний центр","Шевченківський","Київ","5 кімнат","207 / 100 / 25 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1917"
"21 999 грн","ЖК вул. Мишуги, 2","Осокорки","Дарницький","3 кімнати","115 / 80 / 30 м²","поверх 5 з 23","спец. проект","монолітно-каркасний","2008"
"38 169 грн","ЖК вул. Єлизавети Чавдар, 1","Осокорки","Дарницький","4 кімнати","160 / 140 / 20 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","2011"
"49 620 грн","Печерськ","Печерський","Київ","3 кімнати","95.5 / 70 / 18 м²","поверх 6 з 7","","",""
"61 071 грн","Нова забудова","Голосіївський","Київ","4 кімнати","170 / 90 / 20 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1911"
"31 000 грн","Деміївка","Голосіївський","Київ","3 кімнати","122 / 72 / 15.5 м²","поверх 10 з 16","спец. проект","монолітно-каркасний","2006"
"30 536 грн","Старий Київ","Шевченківський","Київ","3 кімнати","88 / 59 / 15 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1895"
"19 000 грн","Осокорки","Дарницький","Київ","3 кімнати","105 / 58 / 14 м²","поверх 3 з 16","серія КТ","утеплена панель","1997"
"51 528 грн","Липки","Печерський","Київ","3 кімнати","180 / 140 / 20 м²","поверх 2 з 5","дореволюційний","цегляний будинок",""
"61 071 грн","ЖК Jack House","Печерськ","Печерський","3 кімнати","93 / 52 / 17 м²","поверх 10 з 31","спец. проект","монолітно-каркасний","2017"
"11 000 грн","Соцмісто","Дніпровський","Київ","3 кімнати","55 / 38 / 6 м²","поверх 2 з 5","хрущівка","цегляний будинок",""
"95 422 грн","Липки","Печерський","Київ","3 кімнати","120 / 85 / 20 м²","поверх 3 з 6","дореволюційний","цегляний будинок","1917"
"152 675 грн","ЖК Tetris Hall","Нова забудова","Печерський","3 кімнати","100 / 40 / 20 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2019"
"13 500 грн","Голосіїво","Голосіївський","Київ","3 кімнати","55 / 42 / 6 м²","поверх 1 з 5","хрущівка","цегляний будинок","1964"
"11 000 грн","Оболонь","Оболонський","Київ","3 кімнати","70 / 42 / 9 м²","поверх 4 з 9","серія 87","цегляний будинок","1977"
"40 000 грн","Липки","Печерський","Київ","3 кімнати","120 / 80 / 16 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1900"
"190 844 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","5 кімнат","186 / 100 / 45 м²","поверх 4 з 14","спец. проект","монолітно-каркасний","2019"
"34 352 грн","Оболонь","Оболонський","Київ","3 кімнати","105 / 40 / 30 м²","поверх 9 з 24","","",""
"76 338 грн","Нова забудова","Голосіївський","Київ","4 кімнати","256 / 72 / 100 м²","поверх 3 з 7","спец. проект","цегляний будинок","2005"
"152 675 грн","Історичний центр","Шевченківський","Київ","5 кімнат","285 / 140 / 20 м²","поверх 6 з 7","дореволюційний","цегляний будинок","1913"
"114 507 грн","ЖК PecherSKY","Звіринець","Печерський","3 кімнати","155 / 80 / 15 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","2013"
"38 169 грн","ЖК вул. Дмитрівська, 13, 13а","Солдатська слобідка","Шевченківський","4 кімнати","150 / 50 / 15 м²","поверх 17 з 18","спец. проект","монолітно-каркасний","2001"
"18 999 грн","Академмістечко","Святошинський","Київ","3 кімнати","80.7 / 43.9 / 14.9 м²","поверх 15 з 21","спец. проект","монолітно-каркасний","2006"
"114 507 грн","ЖК PecherSKY","Звіринець","Печерський","3 кімнати","155 / 75 / 15 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","2013"
"15 000 грн","Оболонь","Оболонський","Київ","3 кімнати","63 / 30 / 15 м²","поверх 9 з 9","серія 134","утеплена панель","1977"
"80 155 грн","ЖК бульвар Лесі Українки, 23А","Печерськ","Печерський","4 кімнати","198 / 125 / 16 м²","поверх 11 з 13","спец. проект","монолітно-каркасний","2006"
"57 254 грн","ЖК Никольский град","Лівобережний масив","Дніпровський","5 кімнат","212 / 100 / 50 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2009"
"221 341 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","186 / 70 / 60 м²","поверх 18 з 22","спец. проект","монолітно-каркасний","2019"
"76 338 грн","Старий Київ","Шевченківський","Київ","5 кімнат","150 / 90 / 15 м²","поверх 2 з 5","сталінка","цегляний будинок","1936"
"10 000 грн","Нивки","Шевченківський","Київ","3 кімнати","70 / 42 / 8 м²","поверх 1 з 5","серія 87","цегляний будинок","1987"
"49 620 грн","Липки","Печерський","Київ","4 кімнати","220 / 120 / 20 м²","поверх 3 з 5","сталінка","цегляний будинок","1960"
"68 704 грн","ЖК Рів'єра Ріверсайд","Лівобережний масив","Дніпровський","3 кімнати","183 / 71 / 57 м²","поверх 9 з 10","спец. проект","монолітно-каркасний","2012"
"30 000 грн","Солдатська слобідка","Шевченківський","Київ","3 кімнати","130 / 60 / 20 м²","поверх 7 з 12","спец. проект","монолітно-каркасний","2000"
"26 500 грн","Печерськ","Печерський","Київ","3 кімнати","80 / 50 / 12 м²","поверх 8 з 14","спец. проект","цегляний будинок","1973"
"114 507 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","4 кімнати","300 / 120 / 70 м²","поверх 11 з 22","спец. проект","монолітно-каркасний","2006"
"85 880 грн","Історичний центр","Шевченківський","Київ","3 кімнати","100 / 64 / 12 м²","поверх 2 з 3","дореволюційний","цегляний будинок","1893"
"35 000 грн","ЖК вул. Дмитрівська, 13, 13а","Солдатська слобідка","Шевченківський","3 кімнати","110 / 45 / 20 м²","поверх 15 з 18","спец. проект","монолітно-каркасний","2001"
"57 254 грн","Нова забудова","Печерський","Київ","3 кімнати","96 / 60 / 12 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1917"
"41 986 грн","ЖК Тріумфальна арка","Липки","Печерський","3 кімнати","100 / 65 / 15 м²","поверх 2 з 10","спец. проект","монолітно-каркасний","2005"
"45 803 грн","Солдатська слобідка","Шевченківський","Київ","3 кімнати","120 / 50 / 47 м²","поверх 7 з 16","спец. проект","монолітно-каркасний","2000"
"209 929 грн","Нова забудова","Голосіївський","Київ","3 кімнати","204 / 100 / 57 м²","поверх 6 з 6","дореволюційний","цегляний будинок","1917"
"37 000 грн","Нова забудова","Шевченківський","Київ","3 кімнати","140 / 75 / 18 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1917"
"18 900 грн","Лівобережний масив","Дніпровський","Київ","3 кімнати","104 / 80 / 18 м²","поверх 14 з 24","спец. проект","монолітно-каркасний","2003"
"57 254 грн","ЖК вул. Євгена Коновальця (Щорса), 36в","Нижній Печерськ","Печерський","3 кімнати","190 / 122 / 28 м²","поверх 24 з 26","спец. проект","монолітно-каркасний","2011"
"110 690 грн","Липки","Печерський","Київ","4 кімнати","200 / 130 / 50 м²","поверх 15 з 18","спец. проект","монолітно-каркасний","2000"
"114 507 грн","Солдатська слобідка","Шевченківський","Київ","4 кімнати","200 / 102 / 13 м²","поверх 9 з 10","спец. проект","монолітно-каркасний","2008"
"57 254 грн","Нова забудова","Голосіївський","Київ","4 кімнати","180 / 100 / 20 м²","поверх 5 з 10","спец. проект","цегляний будинок",""
"15 998 грн","Осокорки","Дарницький","Київ","3 кімнати","89 / 55 / 12 м²","поверх 6 з 10","серія 96","утеплена панель","1997"
"133 591 грн","ЖК Липська вежа","Липки","Печерський","4 кімнати","144.9 / 132 / 11.7 м²","поверх 3 з 24","спец. проект","монолітно-каркасний","2009"
"14 500 грн","Позняки","Дарницький","Київ","3 кімнати","73 / 40 / 10 м²","поверх 11 з 16","спец. проект","монолітно-каркасний","2000"
"57 254 грн","ЖК Введенський","Печерськ","Печерський","4 кімнати","137 / 1 / 1 м²","поверх 3 з 8","спец. проект","монолітно-каркасний","2004"
"28 000 грн","Соцмісто","Дніпровський","Київ","4 кімнати","116 / 68 / 13 м²","поверх 11 з 22","спец. проект","монолітно-каркасний","2010"
"76 300 грн","ЖК Покровський посад","Кудрявець","Шевченківський","3 кімнати","170 / 67.5 / 10 м²","поверх 1 з 24","спец. проект","монолітно-каркасний","2014"
"76 338 грн","ЖК Elyseum","Шулявка","Шевченківський","4 кімнати","146 / 100 / 25 м²","поверх 25 з 26","спец. проект","монолітно-каркасний","2017"
"36 000 грн","Чорна Гора","Печерський","Київ","3 кімнати","77 / 38 / 12 м²","поверх 2 з 24","цегляний будинок","",""
"187 027 грн","ЖК Tetris Hall","Нова забудова","Печерський","3 кімнати","110 / 78 / 26 м²","поверх 19 з 25","спец. проект","монолітно-каркасний","2019"
"152 637 грн","ЖК вул. Богдана Хмельницького, 80-82","Історичний центр","Шевченківський","4 кімнати","300 / 150 / 70 м²","поверх 8 з 9","спец. проект","монолітно-каркасний","2002"
"18 000 грн","Нижній Печерськ","Печерський","Київ","3 кімнати","74.4 / 48.5 / 8 м²","поверх 11 з 12","спец. проект","цегляний будинок","1978"
"49 620 грн","ЖК Парк-холл Горький","Нова забудова","Голосіївський","3 кімнати","120 / 35 / 30 м²","поверх 7 з 10","спец. проект","монолітно-каркасний","2014"
"110 690 грн","Історичний центр","Шевченківський","Київ","4 кімнати","260 / 190 / 36 м²","поверх 8 з 16","спец. проект","монолітно-каркасний","2005"
"50 500 грн","ЖК Покровський посад","Кудрявець","Шевченківський","4 кімнати","130 / 90 / 30 м²","поверх 12 з 22","спец. проект","монолітно-каркасний","2014"
"40 000 грн","ЖК Придніпровський","Лівобережний масив","Дніпровський","4 кімнати","145 / 100 / 18 м²","поверх 14 з 22","спец. проект","монолітно-каркасний","2006"
"57 254 грн","Звіринець","Печерський","Київ","3 кімнати","104 / 60 / 35 м²","поверх 2 з 25","гостинка","цегляний будинок","1969"
"45 803 грн","Кудрявець","Шевченківський","Київ","4 кімнати","158 / 90 / 20 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2008"
"38 169 грн","ЖК вул. Старонаводницька, 6б","Печерськ","Печерський","3 кімнати","96 / 43 / 18 м²","поверх 22 з 22","спец. проект","цегляний будинок","2008"
"39 000 грн","Солдатська слобідка","Шевченківський","Київ","3 кімнати","150 / 90 / 20 м²","поверх 16 з 17","спец. проект","монолітно-каркасний","2001"
"30 000 грн","ЖК Наш будинок","Ґалаґани","Святошинський","3 кімнати","90 / 50 / 18 м²","поверх 4 з 16","спец. проект","монолітно-каркасний","2016"
"61 071 грн","ЖК вул. Ірининська, 5-7","Старий Київ","Шевченківський","3 кімнати","170 / 75 / 50 м²","поверх 4 з 15","спец. проект","монолітно-каркасний","2005"
"53 437 грн","Нова забудова","Печерський","Київ","4 кімнати","147 / 86 / 12 м²","поверх 4 з 7","сталінка","цегляний будинок","1955"
"27 000 грн","Липки","Печерський","Київ","3 кімнати","75 / 55 / 12 м²","поверх 7 з 8","сталінка","цегляний будинок","1948"
"305 350 грн","ЖК бул. Лесі Українки, 7а","Печерськ","Печерський","5 кімнат","385 / 200 / 25 м²","поверх 26 з 27","спец. проект","монолітно-каркасний","2012"
"15 000 грн","Лук'янівка","Шевченківський","Київ","3 кімнати","63 / 40 / 8 м²","поверх 3 з 5","хрущівка","цегляний будинок","1962"
"229 013 грн","Оболонь","Оболонський","Київ","5 кімнат","367 / 200 / 10 м²","поверх 5 з 6","спец. проект","монолітно-каркасний","2001"
"61 071 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","4 кімнати","165 / 90 / 30 м²","поверх 3 з 17","спец. проект","монолітно-каркасний","2006"
"229 013 грн","ЖК вул. Лейпцизька, 13","Печерськ","Печерський","5 кімнат","193 / 106 / 14 м²","поверх 16 з 17","спец. проект","монолітно-каркасний","2019"
"27 000 грн","Нова забудова","Печерський","Київ","3 кімнати","63 / 41 / 9 м²","поверх 7 з 9","цегляний будинок","1975",""
"45 803 грн","Липки","Печерський","Київ","4 кімнати","160 / 75 / 25 м²","поверх 3 з 6","","",""
"49 620 грн","ЖК Либідь","Нова забудова","Голосіївський","3 кімнати","110 / 70 / 16 м²","поверх 17 з 24","спец. проект","монолітно-каркасний","2016"
"49 620 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","126 / 85 / 15 м²","поверх 11 з 20","спец. проект","монолітно-каркасний","2013"
"18 000 грн","Татарка","Шевченківський","Київ","3 кімнати","95 / 60 / 10 м²","поверх 9 з 9","чеський проект","панельні","1970"
"76 338 грн","Історичний центр","Шевченківський","Київ","4 кімнати","147.2 / 100 / 20 м²","поверх 5 з 5","сталінка","цегляний будинок","1949"
"45 803 грн","ЖК бульвар Лесі Українки, 23, 30Б","Нижній Печерськ","Печерський","3 кімнати","146 / 50 / 25 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","2005"
"30 536 грн","ЖК Botanic Towers","Нова забудова","Шевченківський","3 кімнати","120 / 75 / 35 м²","поверх 10 з 28","спец. проект","монолітно-каркасний","2008"
"27 000 грн","Лівобережний масив","Дніпровський","Київ","3 кімнати","110 / 64 / 15 м²","поверх 7 з 22","спец. проект","монолітно-каркасний","2004"
"44 000 грн","Нова забудова","Печерський","Київ","3 кімнати","140 / 70 / 20 м²","поверх 14 з 18","спец. проект","монолітно-каркасний","2005"
"15 000 грн","Осокорки","Дарницький","Київ","3 кімнати","95 / 55 / 12 м²","поверх 16 з 16","серія КТ","утеплена панель","1997"
"18 000 грн","Біличі","Святошинський","Київ","3 кімнати","115 / 63 / 15 м²","поверх 8 з 16","спец. проект","монолітно-каркасний","2005"
"34 352 грн","Липки","Печерський","Київ","4 кімнати","182 / 112 / 17 м²","поверх 4 з 5","сталінка","цегляний будинок","1936"
"76 338 грн","ЖК Липська вежа","Липки","Печерський","3 кімнати","145 / 77 / 19 м²","поверх 7 з 23","спец. проект","монолітно-каркасний","2009"
"53 437 грн","ЖК Парк-холл Горький","Нова забудова","Голосіївський","3 кімнати","120 / 90 / 12 м²","поверх 9 з 13","спец. проект","монолітно-каркасний","2014"
"57 254 грн","Липки","Печерський","Київ","3 кімнати","140 / 60 / 30 м²","поверх 4 з 7","дореволюційний","цегляний будинок","1895"
"114 507 грн","Старий Київ","Шевченківський","Київ","6 кімнат","350 / 200 / 30 м²","поверх 7 з 8","спец. проект","цегляний будинок","2003"
"87 789 грн","Старий Київ","Шевченківський","Київ","4 кімнати","200 / 120 / 20 м²","поверх 5 з 7","дореволюційний","цегляний будинок","1908"
"45 803 грн","Нова забудова","Голосіївський","Київ","3 кімнати","119 / 48 / 32 м²","поверх 4 з 13","спец. проект","монолітно-каркасний","2005"
"23 000 грн","Осокорки","Дарницький","Київ","3 кімнати","108 / 70 / 19 м²","поверх 17 з 23","спец. проект","монолітно-каркасний","2004"
"91 605 грн","ЖК Crystal Park","Шулявка","Шевченківський","4 кімнати","156 / 90 / 32 м²","поверх 7 з 10","спец. проект","монолітно-каркасний","2013"
"28 000 грн","Кудрявець","Шевченківський","Київ","3 кімнати","80 / 52 / 10 м²","поверх 5 з 5","сталінка","цегляний будинок","1955"
"152 675 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","4 кімнати","200 / 130 / 20 м²","поверх 2 з 15","спец. проект","монолітно-каркасний","2017"
"49 620 грн","Нова забудова","Шевченківський","Київ","4 кімнати","180 / 70 / 60 м²","поверх 2 з 4","цегляний будинок","",""
"53 437 грн","Нова забудова","Голосіївський","Київ","3 кімнати","80 / 30 / 37 м²","поверх 4 з 4","дореволюційний","цегляний будинок",""
"76 338 грн","ЖК Кловський узвіз, 7","Печерськ","Печерський","4 кімнати","195 / 135 / 50 м²","поверх 21 з 45","спец. проект","монолітно-каркасний","2012"
"381 688 грн","Поділ","Подільський","Київ","5 кімнат","268 / 150 / 30 м²","поверх 4 з 5","2015","",""
"36 261 грн","Історичний центр","Шевченківський","Київ","4 кімнати","90 / 48 / 15 м²","поверх 9 з 13","спец. проект","цегляний будинок","1982"
"106 873 грн","ЖК Crystal Park","Шулявка","Шевченківський","4 кімнати","165 / 90 / 10 м²","поверх 8 з 9","спец. проект","монолітно-каркасний","2013"
"24 900 грн","Нова забудова","Голосіївський","Київ","3 кімнати","80 / 50 / 9 м²","поверх 3 з 9","спец. проект","цегляний будинок","1994"
"76 338 грн","ЖК Бонапарт","Поділ","Подільський","4 кімнати","111 / 80 / 20 м²","поверх 9 з 10","спец. проект","монолітно-каркасний","2016"
"38 000 грн","ЖК Придніпровський","Лівобережний масив","Дніпровський","3 кімнати","147 / 92 / 16 м²","поверх 12 з 22","спец. проект","монолітно-каркасний","2005"
"45 803 грн","Печерськ","Печерський","Київ","3 кімнати","98 / 55 / 35 м²","поверх 11 з 14","совмін","цегляний будинок","1974"
"80 000 грн","ЖК RiverStone","Позняки","Дарницький","4 кімнати","190 / 120 / 25 м²","поверх 20 з 24","спец. проект","монолітно-каркасний","2012"
"114 507 грн","ЖК Творець","Нижній Печерськ","Печерський","5 кімнат","270 / 125 / 35 м²","поверх 6 з 25","спец. проект","монолітно-каркасний","2004"
"76 338 грн","Черепанова гора","Печерський","Київ","4 кімнати","200 / 100 / 15 м²","поверх 14 з 14","спец. проект","монолітно-каркасний","2005"
"114 507 грн","ЖК Хвиля","Печерськ","Печерський","6 кімнат","400 / 170 / 21.7 м²","поверх 15 з 16","спец. проект","монолітно-каркасний","2005"
"76 338 грн","ЖК вул. Круглоуніверситетська, 3-5","Липки","Печерський","4 кімнати","241 / 114 / 35 м²","поверх 10 з 13","спец. проект","монолітно-каркасний","2008"
"41 986 грн","Липки","Печерський","Київ","5 кімнат","263 / 185 / 35 м²","поверх 3 з 18","спец. проект","монолітно-каркасний","2000"
"190 844 грн","ЖК Ambassador House","Історичний центр","Шевченківський","3 кімнати","168 / 90 / 30 м²","поверх 3 з 12","спец. проект","монолітно-каркасний","2007"
"30 000 грн","Чорна Гора","Печерський","Київ","3 кімнати","112 / 50 / 15 м²","поверх 11 з 18","спец. проект","монолітно-каркасний","2001"
"110 690 грн","ЖК Ярославів Град","Шевченківський","Київ","4 кімнати","107 / 57 / 24 м²","поверх 3 з 10","","",""
"83 972 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","3 кімнати","168 / 120 / 45 м²","поверх 15 з 17","спец. проект","монолітно-каркасний","2006"
"41 986 грн","ЖК Престиж Холл","Нижній Печерськ","Печерський","3 кімнати","90 / 70 / 12 м²","поверх 10 з 24","спец. проект","монолітно-каркасний","2014"
"57 254 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","100 / 60 / 20 м²","поверх 7 з 23","спец. проект","монолітно-каркасний","2013"
"25 000 грн","Позняки","Дарницький","Київ","3 кімнати","102 / 60 / 20 м²","поверх 11 з 22","спец. проект","монолітно-каркасний","2004"
"57 254 грн","Нова забудова","Голосіївський","Київ","4 кімнати","150 / 93 / 25 м²","поверх 6 з 7","дореволюційний","цегляний будинок","1912"
"19 085 грн","Позняки","Дарницький","Київ","3 кімнати","95 / 50 / 15 м²","поверх 6 з 16","спец. проект","цегляний будинок","1997"
"26 719 грн","Нова забудова","Печерський","Київ","3 кімнати","80 / 40 / 9 м²","поверх 2 з 7","","",""
"38 169 грн","Чорна Гора","Печерський","Київ","4 кімнати","170 / 89 / 12 м²","поверх 4 з 18","спец. проект","монолітно-каркасний","2001"
"76 338 грн","ЖК вул. Євгена Коновальця (Щорса), 36в","Нижній Печерськ","Печерський","5 кімнат","200 / 150 / 30 м²","поверх 18 з 26","спец. проект","монолітно-каркасний","2011"
"57 254 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","3 кімнати","130 / 60 / 45 м²","поверх 11 з 12","спец. проект","монолітно-каркасний","2006"
"30 536 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","127 / 70 / 18 м²","поверх 22 з 24","спец. проект","монолітно-каркасний","2005"
"57 254 грн","Печерськ","Печерський","Київ","4 кімнати","200 / 120 / 50 м²","поверх 6 з 14","спец. проект","монолітно-каркасний","2003"
"45 803 грн","Печерськ","Печерський","Київ","3 кімнати","96 / 50 / 18 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1910"
"38 169 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","65 / 30 / 15 м²","поверх 10 з 23","спец. проект","монолітно-каркасний","2013"
"36 261 грн","Історичний центр","Шевченківський","Київ","3 кімнати","101 / 68 / 12 м²","поверх 5 з 5","сталінка","цегляний будинок","1949"
