"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"35 000 грн","Оболонь","Оболонський","Київ","4 кімнати","190 / 98 / 28 м²","поверх 9 з 16","спец. проект","цегляний будинок","1998"
"306 400 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","5 кімнат","210 / 110 / 20 м²","поверх 4 з 30","спец. проект","монолітно-каркасний","2016"
"107 240 грн","Історичний центр","Шевченківський","Київ","3 кімнати","190 / 122 / 21 м²","поверх 7 з 12","спец. проект","монолітно-каркасний","2005"
"45 960 грн","ЖК New York Concept House","Нова забудова","Голосіївський","3 кімнати","70 / 40 / 20 м²","поверх 10 з 26","спец. проект","монолітно-каркасний","2018"
"37 917 грн","ЖК Введенський","Печерськ","Печерський","3 кімнати","141 / - / 23.3 м²","поверх 11 з 11","спец. проект","монолітно-каркасний","2004"
"32 555 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","140 / 100 / 20 м²","поверх 5 з 17","спец. проект","монолітно-каркасний","2006"
"57 450 грн","Печерськ","Печерський","Київ","3 кімнати","210 / 144 / 15 м²","поверх 4 з 18","спец. проект","монолітно-каркасний","2002"
"45 960 грн","Деміївка","Голосіївський","Київ","3 кімнати","144 / 85 / 50 м²","поверх 16 з 22","спец. проект","монолітно-каркасний","2006"
"25 000 грн","Звіринець","Печерський","Київ","3 кімнати","73 / 42 / 11 м²","поверх 11 з 15","спец. проект","цегляний будинок","1998"
"306 400 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","3 кімнати","165 / 80 / 40 м²","поверх 14 з 14","спец. проект","монолітно-каркасний","2017"
"76 600 грн","Нова забудова","Голосіївський","Київ","4 кімнати","125 / - / 1 м²","поверх 2 з 5","дореволюційний","цегляний будинок","1917"
"63 195 грн","Липки","Печерський","Київ","4 кімнати","250 / - / 82 м²","поверх 7 з 7","","",""
"29 491 грн","Лівобережний масив","Дніпровський","Київ","4 кімнати","136 / - / 10 м²","поверх 9 з 16","","",""
"114 900 грн","ЖК Діамант","Нова забудова","Шевченківський","4 кімнати","200 / - / 35 м²","поверх 6 з 23","спец. проект","монолітно-каркасний","2009"
"53 620 грн","Нова забудова","Шевченківський","Київ","5 кімнат","150 / - / 20 м²","поверх 4 з 4","","",""
"61 280 грн","Жилой дом «Владимирский»","Нова забудова","Голосіївський","3 кімнати","90 / - / 35 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2021"
"17 000 грн","Солом'янка","Солом'янський","Київ","3 кімнати","70 / - / 10 м²","поверх 13 з 15","спец. проект","панельні","1994"
"13 000 грн","Голосіїво","Голосіївський","Київ","3 кімнати","56 / - / 8 м²","поверх 3 з 5","хрущівка","цегляний будинок","1962"
"74 685 грн","ЖК Хвиля","Печерський","Київ","4 кімнати","177.5 / - / 21 м²","поверх 3 з 20","","",""
"30 000 грн","Нова забудова","Печерський","Київ","3 кімнати","97 / 60 / 10 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2004"
"65 110 грн","ЖК Покровський посад","Кудрявець","Шевченківський","5 кімнат","200 / 120 / 15 м²","поверх 22 з 23","спец. проект","монолітно-каркасний","2014"
"57 450 грн","Нова забудова","Голосіївський","Київ","5 кімнат","195 / 97 / 24 м²","поверх 6 з 16","спец. проект","цегляний будинок","1999"
"30 640 грн","Липки","Печерський","Київ","3 кімнати","90 / 51 / 14 м²","поверх 5 з 7","совмін","цегляний будинок","1973"
"22 800 грн","ЖК Затишний","Сирець","Шевченківський","3 кімнати","70 / 50 / 8 м²","поверх 5 з 5","спец. проект","монолітно-каркасний","2013"
"18 000 грн","ЖК пр. Академіка Палладіна, 18/30","Академмістечко","Святошинський","3 кімнати","80 / 55 / 10 м²","поверх 10 з 22","спец. проект","цегляний будинок","2005"
"39 900 грн","ЖК вул. Степана Руданського, 4-6","Сирець","Шевченківський","3 кімнати","105 / 65 / 18 м²","поверх 16 з 17","спец. проект","монолітно-каркасний","2005"
"38 300 грн","Липки","Печерський","Київ","3 кімнати","155.4 / - / 11 м²","поверх 5 з 11","спец. проект","монолітно-каркасний","2007"
"84 260 грн","ЖК Ліко-Град 3","Теремки-2","Голосіївський","4 кімнати","170 / 100 / 30 м²","поверх 16 з 18","спец. проект","монолітно-каркасний","2014"
"134 050 грн","ЖК вул. Круглоуніверситетська, 3-5","Липки","Печерський","4 кімнати","183 / 100 / 40 м²","поверх 9 з 13","спец. проект","монолітно-каркасний","2008"
"65 110 грн","Клубний будинок „Chelsea Tower“","Черепанова гора","Печерський","3 кімнати","87 / 60 / 18 м²","поверх 15 з 23","спец. проект","цегляний будинок","2014"
"38 300 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","4 кімнати","149 / 100 / 30 м²","поверх 10 з 16","спец. проект","монолітно-каркасний","2010"
"29 000 грн","ЖК вул. Ковпака, 17","Нова забудова","Печерський","3 кімнати","115 / 60 / 30 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2001"
"33 000 грн","Лук'янівка","Шевченківський","Київ","3 кімнати","130.6 / 71.3 / 15.6 м²","поверх 9 з 25","спец. проект","монолітно-каркасний","2005"
"18 000 грн","ЖК вул. Гмирі, 2","Осокорки","Дарницький","3 кімнати","110 / 60 / 20 м²","поверх 2 з 20","серія КТ","утеплена панель","1999"
"27 000 грн","ЖК Корона","Позняки","Дарницький","4 кімнати","141 / 100 / 20 м²","поверх 10 з 37","спец. проект","монолітно-каркасний","2007"
"47 875 грн","Липки","Печерський","Київ","3 кімнати","92 / 67 / 9 м²","поверх 2 з 13","сталінка","цегляний будинок","1954"
"20 000 грн","Нова забудова","Голосіївський","Київ","3 кімнати","68 / 42 / 7 м²","поверх 8 з 9","цегляний будинок","1967",""
"38 300 грн","Нова забудова","Голосіївський","Київ","3 кімнати","190 / 1 / 1 м²","поверх 19 з 19","спец. проект","монолітно-каркасний","2001"
"191 462 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","5 кімнат","235 / 140 / 55 м²","поверх 18 з 22","спец. проект","монолітно-каркасний","2014"
"210 267 грн","ЖК вул. Грушевського, 9а","Печерськ","Печерський","3 кімнати","165 / 80 / 25 м²","поверх 10 з 11","спец. проект","монолітно-каркасний","2007"
"38 300 грн","ЖК Елегант","Нова забудова","Шевченківський","3 кімнати","90 / 75 / 15 м²","поверх 17 з 32","спец. проект","монолітно-каркасний","2013"
"45 000 грн","ЖК Botanic Towers","Нова забудова","Шевченківський","3 кімнати","140 / 70 / 20 м²","поверх 17 з 27","спец. проект","монолітно-каркасний","2008"
"22 900 грн","ЖК вул. Мишуги, 8","Осокорки","Дарницький","3 кімнати","110 / 70 / 20 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","2008"
"76 600 грн","ЖК Місце мрії","Шулявка","Солом'янський","3 кімнати","172 / 80 / 30 м²","поверх 24 з 25","спец. проект","монолітно-каркасний","2009"
"45 960 грн","ЖК Зарічний","Дарницький","Київ","4 кімнати","104 / 85 / 14 м²","поверх 19 з 24","","",""
"68 940 грн","ЖК Рів'єра Ріверсайд","Лівобережний масив","Дніпровський","3 кімнати","150 / 110 / 40 м²","поверх 5 з 11","спец. проект","монолітно-каркасний","2012"
"38 300 грн","ЖК просп. Бажана, 10","Осокорки","Дарницький","3 кімнати","118 / 60 / 20 м²","поверх 23 з 24","спец. проект","монолітно-каркасний","2005"
"99 580 грн","ЖК Тріумф","Верхня Теличка","Печерський","4 кімнати","183 / 120 / 15 м²","поверх 10 з 14","","",""
"49 790 грн","Печерськ","Печерський","Київ","3 кімнати","140 / 75 / 17 м²","поверх 4 з 18","спец. проект","монолітно-каркасний","2002"
"210 650 грн","ЖК вул. Грушевського, 9а","Печерськ","Печерський","4 кімнати","200 / 120 / 30 м²","поверх 3 з 11","спец. проект","монолітно-каркасний","2007"
"191 500 грн","ЖК Alter Ego","Київ","","3 кімнати","100 / 55 / 45 м²","поверх 24 з 24","","",""
"95 750 грн","ЖК PecherSKY","Звіринець","Печерський","3 кімнати","144 / 75 / 15 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","2013"
"42 130 грн","ЖК Французький квартал","Нижній Печерськ","Печерський","3 кімнати","100 / 46 / 35 м²","поверх 14 з 30","","",""
"65 110 грн","Старий Київ","Шевченківський","Київ","4 кімнати","180 / 130 / 18 м²","поверх 5 з 7","дореволюційний","цегляний будинок","1909"
"49 790 грн","ЖК вул. Йорданська (Лайоша Гавро), 1а","Оболонь","Оболонський","3 кімнати","120 / 80 / 30 м²","поверх 8 з 22","спец. проект","монолітно-каркасний","2010"
"191 500 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","163 / 100 / 50 м²","поверх 13 з 21","спец. проект","монолітно-каркасний","2018"
"210 650 грн","ЖК Alter Ego","Київ","","3 кімнати","105 / 55 / 50 м²","поверх 24 з 24","","",""
"34 470 грн","Липки","Печерський","Київ","4 кімнати","120 / 70 / 30 м²","поверх 4 з 5","сталінка","цегляний будинок","1936"
"49 790 грн","Нова забудова","Шевченківський","Київ","3 кімнати","113 / 50 / 30 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1914"
"65 110 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","115 / 90 / 15 м²","поверх 19 з 29","спец. проект","монолітно-каркасний","2012"
"32 555 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","117 / 75 / 18 м²","поверх 20 з 24","спец. проект","монолітно-каркасний","2005"
"27 000 грн","Липки","Печерський","Київ","3 кімнати","81 / 49 / 7 м²","поверх 7 з 8","сталінка","цегляний будинок","1954"
"25 000 грн","ЖК вул. Саперно-Слобідська, 8-14","Саперна Слобідка","Голосіївський","3 кімнати","100 / 70 / 25 м²","поверх 12 з 16","спец. проект","монолітно-каркасний","2001"
"103 410 грн","ЖК Busov Hill","Звіринець","Печерський","3 кімнати","103 / 70 / 30 м²","поверх 8 з 21","спец. проект","монолітно-каркасний","2018"
"34 470 грн","ЖК Голосіїво","Деміївка","Голосіївський","3 кімнати","130 / 60 / 25 м²","поверх 9 з 20","спец. проект","монолітно-каркасний","2008"
"30 640 грн","ЖК вул. Дмитрівська, 13, 13а","Солдатська слобідка","Шевченківський","3 кімнати","110 / 60 / 30 м²","поверх 15 з 19","спец. проект","монолітно-каркасний","2001"
"76 600 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","125 / 70 / 20 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2013"
"65 110 грн","Солдатська слобідка","Шевченківський","Київ","6 кімнат","180 / 100 / 45 м²","поверх 6 з 10","спец. проект","монолітно-каркасний","2008"
"38 300 грн","ЖК вул. Євгена Коновальця (Щорса), 36в","Нижній Печерськ","Печерський","3 кімнати","90 / 45 / 20 м²","поверх 3 з 23","спец. проект","монолітно-каркасний","2011"
"51 705 грн","ЖК Покровський посад","Кудрявець","Шевченківський","4 кімнати","140 / 90 / 40 м²","поверх 8 з 24","спец. проект","монолітно-каркасний","2014"
"153 200 грн","Липки","Печерський","Київ","4 кімнати","135 / 80 / 20 м²","поверх 4 з 4","дореволюційний","цегляний будинок","1909"
"45 960 грн","Старий Київ","Шевченківський","Київ","3 кімнати","108 / 70 / 12 м²","поверх 2 з 5","дореволюційний","цегляний будинок","1887"
"20 000 грн","Голосіївський","Київ","","3 кімнати","85 / 60 / 10 м²","поверх 5 з 5","","",""
"38 300 грн","ЖК Seven","Позняки","Дарницький","3 кімнати","65 / 30 / 25 м²","поверх 9 з 25","2019","",""
"67 025 грн","ЖК Рів'єра Ріверсайд","Лівобережний масив","Дніпровський","3 кімнати","118 / 40 / 45 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","2012"
"45 960 грн","Поділ","Подільський","Київ","3 кімнати","198 / 114 / 38 м²","поверх 5 з 5","спец. проект","монолітно-каркасний","1999"
"31 500 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","3 кімнати","100 / 65 / 20 м²","поверх 7 з 17","спец. проект","монолітно-каркасний","2006"
"38 300 грн","ЖК вул. Бульварно-Кудрявська (Воровського), 11","Історичний центр","Шевченківський","3 кімнати","111 / 80 / 20 м²","поверх 17 з 22","спец. проект","монолітно-каркасний","2003"
"38 300 грн","ЖК Зарічний","Позняки","Дарницький","3 кімнати","67 / 30 / 15 м²","поверх 19 з 24","спец. проект","монолітно-каркасний","2015"
"80 430 грн","Липки","Печерський","Київ","3 кімнати","130 / 60 / 30 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1909"
"72 770 грн","Липки","Печерський","Київ","5 кімнат","265 / 131 / 25 м²","поверх 8 з 16","спец. проект","монолітно-каркасний","2000"
"34 470 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","3 кімнати","134 / 80 / 15 м²","поверх 13 з 14","спец. проект","монолітно-каркасний","2006"
"42 130 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","140 / 90 / 30 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","2006"
"95 750 грн","ЖК Липська вежа","Липки","Печерський","4 кімнати","206 / 120 / 18 м²","поверх 13 з 25","спец. проект","монолітно-каркасний","2009"
"19 000 грн","ЖМ Патріотика","Осокорки","Дарницький","3 кімнати","85 / 75 / 10 м²","поверх 3 з 25","спец. проект","панельні","2017"
"50 000 грн","ЖК RiverStone","Позняки","Дарницький","3 кімнати","86 / 42 / 30 м²","поверх 13 з 21","спец. проект","монолітно-каркасний","2012"
"134 050 грн","ЖК Renaissance Residence","Звіринець","Печерський","4 кімнати","170 / 104 / 21 м²","поверх 2 з 6","спец. проект","монолітно-каркасний","2013"
"53 620 грн","Нова забудова","Печерський","Київ","4 кімнати","140 / 87 / 15 м²","поверх 3 з 11","спец. проект","монолітно-каркасний","2006"
"57 450 грн","ЖК Richmond","Нижній Печерськ","Печерський","4 кімнати","125 / 72 / 18 м²","поверх 5 з 22","спец. проект","монолітно-каркасний","2017"
"38 300 грн","Липки","Печерський","Київ","3 кімнати","112 / 60 / 12 м²","поверх 4 з 4","","",""
"57 450 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","87 / 50 / 25 м²","поверх 17 з 23","спец. проект","монолітно-каркасний","2013"
"26 810 грн","Нижній Печерськ","Печерський","Київ","3 кімнати","80 / 50 / 20 м²","поверх 5 з 5","сталінка","цегляний будинок","1940"
"141 710 грн","ЖК Липська вежа","Липки","Печерський","3 кімнати","155 / 70 / 30 м²","поверх 7 з 25","спец. проект","монолітно-каркасний","2009"
"30 000 грн","ЖК Голосіїво","Деміївка","Голосіївський","3 кімнати","132 / 65 / 23 м²","поверх 10 з 22","спец. проект","монолітно-каркасний","2008"
"76 600 грн","Нова забудова","Голосіївський","Київ","6 кімнат","270 / 160 / 50 м²","поверх 6 з 8","дореволюційний","цегляний будинок","1911"
"38 300 грн","Липки","Печерський","Київ","3 кімнати","100 / 64 / 10 м²","поверх 2 з 5","дореволюційний","цегляний будинок",""
"145 540 грн","Липки","Печерський","Київ","4 кімнати","190.7 / 125 / 16 м²","поверх 4 з 5","сталінка","цегляний будинок","1924"
"57 450 грн","Липки","Печерський","Київ","4 кімнати","138 / 76 / 21 м²","поверх 4 з 4","дореволюційний","цегляний будинок","1901"
"49 790 грн","ЖК Французький квартал","Нижній Печерськ","Печерський","3 кімнати","90 / 35 / 15 м²","поверх 4 з 10","спец. проект","монолітно-каркасний","2015"
"34 470 грн","ЖК вул. Ковпака, 17","Нова забудова","Печерський","3 кімнати","117 / 80 / 25 м²","поверх 5 з 17","спец. проект","монолітно-каркасний","2001"
"44 045 грн","Нижній Печерськ","Печерський","Київ","3 кімнати","123 / 80 / 23 м²","поверх 21 з 21","спец. проект","монолітно-каркасний","2003"
"36 000 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","136 / 80 / 25 м²","поверх 14 з 24","спец. проект","монолітно-каркасний","2005"
"42 130 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","100 / 70 / 30 м²","поверх 9 з 20","спец. проект","монолітно-каркасний","2010"
"25 000 грн","Голосіїво","Голосіївський","Київ","3 кімнати","82 / 62 / 20 м²","поверх 21 з 24","2022","",""
"42 130 грн","ЖК Французький квартал 2","Нова забудова","Печерський","3 кімнати","80 / 50 / 30 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","2021"
"57 450 грн","Історичний центр","Шевченківський","Київ","3 кімнати","85 / 1 / 1 м²","поверх 2 з 4","дореволюційний","цегляний будинок","1917"
"153 200 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","4 кімнати","192 / 70 / 45 м²","поверх 22 з 23","спец. проект","монолітно-каркасний","2014"
"42 130 грн","ЖК бул. Лесі Українки, 7а","Печерськ","Печерський","4 кімнати","155 / 110 / 22 м²","поверх 24 з 27","спец. проект","монолітно-каркасний","2012"
"99 580 грн","ЖК Ярославів Град","Шевченківський","Київ","4 кімнати","105 / 56 / 12 м²","поверх 14 з 19","2021","",""
"45 960 грн","Історичний центр","Шевченківський","Київ","3 кімнати","146 / 80 / 20 м²","поверх 17 з 23","","",""
"57 450 грн","ЖК Французький квартал","Нижній Печерськ","Печерський","3 кімнати","80 / 45 / 25 м²","поверх 5 з 12","спец. проект","монолітно-каркасний","2015"
"153 200 грн","Старий Київ","Шевченківський","Київ","3 кімнати","207 / 70 / 60 м²","поверх 2 з 12","","",""
"53 620 грн","ЖК Подол Престиж","Поділ","Подільський","4 кімнати","220 / 170 / 25 м²","поверх 10 з 12","","",""
"99 580 грн","ЖК Аристократ","Нижній Печерськ","Печерський","4 кімнати","183 / 105 / 25 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","2018"
"114 900 грн","ЖК Nobel Homes","Історичний центр","Шевченківський","3 кімнати","114 / 91 / 10 м²","поверх 12 з 14","спец. проект","монолітно-каркасний","2015"
"45 000 грн","ЖК вул. Провіантська, 3","Шулявка","Шевченківський","4 кімнати","175 / 110 / 36.6 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","2003"
"49 790 грн","Липки","Печерський","Київ","3 кімнати","90 / 65 / 17 м²","поверх 4 з 6","дореволюційний","цегляний будинок","1900"
"42 130 грн","Чорна Гора","Печерський","Київ","4 кімнати","172 / 120 / 20 м²","поверх 13 з 16","спец. проект","монолітно-каркасний","2001"
"68 940 грн","ЖК Квартет","Солом'янка","Солом'янський","3 кімнати","99 / 61 / 18 м²","поверх 10 з 25","спец. проект","цегляний будинок","2018"
"268 100 грн","ЖК вул. Грушевського, 9а","Печерськ","Печерський","4 кімнати","240 / 140 / 29.1 м²","поверх 7 з 18","спец. проект","монолітно-каркасний","2007"
"24 000 грн","Липки","Печерський","Київ","3 кімнати","89 / 59 / 12 м²","поверх 2 з 5","сталінка","цегляний будинок","1936"
"612 800 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","6 кімнат","1203 / 706 / 125 м²","поверх 30 з 31","спец. проект","монолітно-каркасний","2012"
"76 600 грн","ЖК Придніпровський","Лівобережний масив","Дніпровський","6 кімнат","260 / 220 / 40 м²","поверх 23 з 23","спец. проект","монолітно-каркасний","2005"
"91 920 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","170 / 140 / 30 м²","поверх 5 з 17","спец. проект","монолітно-каркасний","2004"
"45 000 грн","ЖК вул. Гната Хоткевича (Червоногвардійська), 8","Соцмісто","Дніпровський","4 кімнати","130 / 64 / 14 м²","поверх 22 з 22","спец. проект","монолітно-каркасний","2013"
"91 920 грн","ЖК Липська вежа","Липки","Печерський","3 кімнати","150 / 115 / 20 м²","поверх 5 з 24","спец. проект","монолітно-каркасний","2009"
"70 855 грн","Старий Київ","Шевченківський","Київ","4 кімнати","153 / 90 / 19 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1917"
"84 260 грн","Історичний центр","Шевченківський","Київ","5 кімнат","192 / 70 / 50 м²","поверх 5 з 5","сталінка","цегляний будинок","1936"
"114 900 грн","Старий Київ","Шевченківський","Київ","5 кімнат","232 / 190 / 20 м²","поверх 5 з 8","спец. проект","монолітно-каркасний","2005"
"45 000 грн","Нова забудова","Голосіївський","Київ","4 кімнати","165 / 80 / 17 м²","поверх 7 з 14","спец. проект","монолітно-каркасний","2001"
"91 920 грн","Історичний центр","Шевченківський","Київ","3 кімнати","120 / 75 / 25 м²","поверх 8 з 9","совмін","цегляний будинок","1972"
"153 200 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","4 кімнати","200 / 60 / 40 м²","поверх 3 з 15","спец. проект","монолітно-каркасний","2017"
"84 260 грн","Печерськ","Печерський","Київ","4 кімнати","135 / 91 / 14 м²","поверх 5 з 9","спец. проект","монолітно-каркасний","2002"
"50 000 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","135 / 90 / 20 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2006"
"65 110 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","4 кімнати","120 / 75 / 25 м²","поверх 12 з 30","спец. проект","монолітно-каркасний","2012"
"38 000 грн","Нова забудова","Голосіївський","Київ","3 кімнати","123 / 70 / 8 м²","поверх 4 з 6","сталінка","цегляний будинок","1960"
"28 000 грн","Оболонь","Оболонський","Київ","3 кімнати","135 / 90 / 15 м²","поверх 14 з 16","спец. проект","цегляний будинок","1998"
"95 750 грн","Нова забудова","Шевченківський","Київ","5 кімнат","165 / 100 / 15 м²","поверх 2 з 4","дореволюційний","цегляний будинок","1911"
"61 280 грн","Нова забудова","Голосіївський","Київ","4 кімнати","215 / 75 / 25 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1917"
"134 050 грн","Старий Київ","Шевченківський","Київ","5 кімнат","145 / 70 / 50 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1908"
"111 070 грн","ЖК Тріумф","Звіринець","Печерський","4 кімнати","200 / 90 / 12 м²","поверх 8 з 25","спец. проект","монолітно-каркасний","2009"
"26 000 грн","Печерськ","Печерський","Київ","3 кімнати","71.5 / 56 / 7 м²","поверх 5 з 5","сталінка","цегляний будинок","1957"
"134 050 грн","ЖК Renaissance Residence","Звіринець","Печерський","4 кімнати","170 / 115 / 25 м²","поверх 3 з 8","спец. проект","монолітно-каркасний","2013"
"80 430 грн","ЖК Crystal Park","Шулявка","Шевченківський","3 кімнати","84 / 35 / 35 м²","поверх 15 з 23","спец. проект","монолітно-каркасний","2013"
"14 000 грн","Оболонь","Оболонський","Київ","3 кімнати","65 / 45 / 8.5 м²","поверх 2 з 9","серія 96","утеплена панель","1982"
"15 000 грн","Святошино","Святошинський","Київ","3 кімнати","60 / 45 / 8 м²","поверх 4 з 9","цегляний будинок","1975",""
"38 300 грн","Липки","Печерський","Київ","3 кімнати","110 / 66 / 10 м²","поверх 4 з 4","сталінка","цегляний будинок",""
"134 050 грн","Старий Київ","Шевченківський","Київ","4 кімнати","146 / 100 / 25 м²","поверх 6 з 6","дореволюційний","цегляний будинок","1909"
"57 450 грн","ЖК вул. Євгена Коновальця (Щорса), 36в","Нижній Печерськ","Печерський","3 кімнати","140 / 80 / 20 м²","поверх 7 з 25","спец. проект","монолітно-каркасний","2011"
"8 000 грн","Лісовий","Деснянський","Київ","3 кімнати","60 / 40 / 6 м²","поверх 3 з 5","хрущівка","панельні","1968"
"95 750 грн","Старий Київ","Шевченківський","Київ","5 кімнат","235 / 120 / 20 м²","поверх 5 з 8","спец. проект","монолітно-каркасний","2005"
"99 580 грн","ЖК Воздвиженка","Поділ","Подільський","5 кімнат","160 / 125 / 20 м²","поверх 3 з 3","спец. проект","цегляний будинок","2012"
"26 810 грн","ЖК вул. Львівська, 26а","Святошино","Святошинський","4 кімнати","110 / 68 / 22 м²","поверх 3 з 25","спец. проект","монолітно-каркасний","2009"
"42 130 грн","Нова забудова","Голосіївський","Київ","4 кімнати","126 / 60 / 42 м²","поверх 2 з 5","дореволюційний","цегляний будинок","1917"
"160 860 грн","ЖК Zverinetskiy","Звіринець","Печерський","3 кімнати","122 / 80 / 25 м²","поверх 7 з 9","спец. проект","монолітно-каркасний","2013"
"18 000 грн","Нижній Печерськ","Печерський","Київ","3 кімнати","66.2 / 50 / 7 м²","поверх 1 з 5","сталінка","цегляний будинок","1957"
"58 000 грн","Позняки","Дарницький","Київ","5 кімнат","257.1 / 156.2 / 18.4 м²","поверх 18 з 19","спец. проект","монолітно-каркасний","2000"
"55 535 грн","Нижній Печерськ","Печерський","Київ","3 кімнати","140 / 60 / 11 м²","поверх 17 з 26","","",""
"30 000 грн","ЖК пр-т Голосіївський, 30-32","Деміївка","Голосіївський","4 кімнати","165 / 107 / 16 м²","поверх 4 з 23","спец. проект","монолітно-каркасний","2011"
"35 000 грн","Липки","Печерський","Київ","4 кімнати","120 / 80 / 15 м²","поверх 3 з 7","сталінка","цегляний будинок","1956"
"25 000 грн","ЖК Ліко-Град 3","Теремки-2","Голосіївський","3 кімнати","90 / 50 / 12 м²","поверх 5 з 16","спец. проект","монолітно-каркасний","2014"
"95 750 грн","Історичний центр","Шевченківський","Київ","4 кімнати","146 / 80 / 20 м²","поверх 7 з 7","дореволюційний","цегляний будинок","1913"
"76 600 грн","Нова забудова","Голосіївський","Київ","3 кімнати","107 / 70 / 25 м²","поверх 5 з 7","дореволюційний","цегляний будинок","1917"
"18 000 грн","Лук'янівка","Шевченківський","Київ","3 кімнати","90 / 70 / 15 м²","поверх 3 з 5","сталінка","цегляний будинок","1930"
"91 920 грн","Липки","Печерський","Київ","4 кімнати","210 / 140 / 35 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1917"
"32 000 грн","ЖК вул. Гришка, 9","Осокорки","Дарницький","4 кімнати","128 / 50 / 30 м²","поверх 25 з 26","спец. проект","монолітно-каркасний","2006"
"45 960 грн","ЖК Васильківський","Голосіїво","Голосіївський","3 кімнати","106 / 46 / 30 м²","поверх 14 з 15","спец. проект","монолітно-каркасний","2011"
"29 999 грн","Чорна Гора","Печерський","Київ","4 кімнати","141 / 65 / 35 м²","поверх 2 з 20","сталінка","цегляний будинок","1960"
"45 960 грн","Нова забудова","Печерський","Київ","5 кімнат","170 / 100 / 26 м²","поверх 14 з 16","спец. проект","монолітно-каркасний","2005"
"25 000 грн","Шулявка","Шевченківський","Київ","3 кімнати","75 / 48 / 9 м²","поверх 6 з 16","спец. проект","цегляний будинок","1996"
"49 790 грн","ЖК Сонячна Рів'єра","Лівобережний масив","Дніпровський","3 кімнати","91 / 55 / 20 м²","поверх 17 з 33","цегляний будинок","2020",""
"134 050 грн","Історичний центр","Шевченківський","Київ","4 кімнати","175 / 95 / 20 м²","поверх 4 з 9","спец. проект","цегляний будинок","2005"
"63 195 грн","ЖК Діадема","Позняки","Дарницький","3 кімнати","170 / 140 / 30 м²","поверх 13 з 25","спец. проект","монолітно-каркасний","2006"
"45 960 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","105 / 80 / 20 м²","поверх 17 з 23","спец. проект","монолітно-каркасний","2018"
"61 280 грн","ЖК Хвиля","Печерськ","Печерський","4 кімнати","186 / 100 / 20 м²","поверх 10 з 18","спец. проект","монолітно-каркасний","2005"
"25 000 грн","Печерськ","Печерський","Київ","3 кімнати","82 / 60 / 10 м²","поверх 3 з 6","сталінка","цегляний будинок","1953"
"114 900 грн","ЖК Липська вежа","Липки","Печерський","4 кімнати","195 / 100 / 25 м²","поверх 3 з 23","спец. проект","монолітно-каркасний","2009"
"130 220 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","4 кімнати","130 / 110 / 20 м²","поверх 30 з 30","спец. проект","монолітно-каркасний","2016"
"191 500 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","4 кімнати","195 / 130 / 26 м²","поверх 16 з 18","спец. проект","монолітно-каркасний","2014"
